goals,group_id,group_name,group_order_id,icon_url_team1,icon_url_team2,id_team1,id_team2,last_update,league_id,league_name,league_saison,league_shortcut,location,match_date_time,match_date_time_utc,match_id,match_is_finished,match_results,name_team1,name_team2,number_of_viewers,points_team1,points_team2,time_zone_id
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5333', u'goal_match_minute': u'38', u'goal_comment': None, u'goal_getter_name': u'Hunt', u'goal_overtime': False, u'goal_id': u'1697', u'goal_getter_id': u'771', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5333', u'goal_match_minute': u'71', u'goal_comment': None, u'goal_getter_name': u'Pizarro', u'goal_overtime': False, u'goal_id': u'1698', u'goal_getter_id': u'309', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5333', u'goal_match_minute': u'82', u'goal_comment': None, u'goal_getter_name': u'Pizarro', u'goal_overtime': False, u'goal_id': u'1699', u'goal_getter_id': u'309', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'3'}]}",241,7. Spieltag,7,http://www.openligadb.de/images/teamicons/werder_bremen.gif,http://www.openligadb.de/images/teamicons/1_FSV_Mainz_05.gif,134,81,2009-10-05T14:51:08+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Bremen', u'location_stadium': u'Weserstadion', u'location_id': u'36'}",2009-09-26T15:30:00+00:00,2009-09-26T13:30:00+00:00,5333,True,"{u'match_result': [{u'points_team1': u'3', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",Werder Bremen,1. FSV Mainz 05,32875.0,3,0,W. Europe Standard Time
"{u'goal': {u'goal_own_goal': False, u'goal_mach_id': u'5334', u'goal_match_minute': u'82', u'goal_comment': None, u'goal_getter_name': u'Rolfes', u'goal_overtime': False, u'goal_id': u'1700', u'goal_getter_id': u'511', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}}",241,7. Spieltag,7,http://www.openligadb.de/images/teamicons/1_FC_Koeln.gif,http://www.openligadb.de/images/teamicons/Bayer_Leverkusen.gif,65,6,2009-10-05T14:53:31+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'K\xf6ln', u'location_stadium': u'Rhein Energie Stadion ', u'location_id': u'31'}",2009-09-26T15:30:00+00:00,2009-09-26T13:30:00+00:00,5334,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",1. FC Köln,Bayer 04 Leverkusen,49300.0,0,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5335', u'goal_match_minute': u'17', u'goal_comment': None, u'goal_getter_name': u'Schieber', u'goal_overtime': False, u'goal_id': u'1701', u'goal_getter_id': u'150', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'5335', u'goal_match_minute': u'31', u'goal_comment': None, u'goal_getter_name': u'Schieber', u'goal_overtime': False, u'goal_id': u'1702', u'goal_getter_id': u'150', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'5335', u'goal_match_minute': u'54', u'goal_comment': None, u'goal_getter_name': u'Hitzlsperger', u'goal_overtime': False, u'goal_id': u'1703', u'goal_getter_id': u'80', u'goal_penalty': False, u'goal_score_team2': u'3', u'goal_score_team1': u'0'}]}",241,7. Spieltag,7,http://www.openligadb.de/images/teamicons/Eintracht_Frankfurt.gif,http://www.openligadb.de/images/teamicons/VfB_Stuttgart.gif,91,16,2009-10-05T14:55:44+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Frankfurt', u'location_stadium': u'Commerzbank Arena', u'location_id': u'30'}",2009-09-26T15:30:00+00:00,2009-09-26T13:30:00+00:00,5335,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'3', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'2', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",Eintracht Frankfurt,VfB Stuttgart,49750.0,0,3,W. Europe Standard Time
"{u'goal': {u'goal_own_goal': False, u'goal_mach_id': u'5330', u'goal_match_minute': u'72', u'goal_comment': None, u'goal_getter_name': u'Petric', u'goal_overtime': False, u'goal_id': u'1704', u'goal_getter_id': u'37', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}}",241,7. Spieltag,7,http://www.openligadb.de/images/teamicons/Hamburger_SV.gif,http://www.openligadb.de/images/teamicons/Bayern_Muenchen.gif,100,40,2009-10-05T14:57:39+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Hamburg', u'location_stadium': u'HSH Nordbank Arena ', u'location_id': u'27'}",2009-09-26T18:30:00+00:00,2009-09-26T16:30:00+00:00,5330,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",Hamburger SV,FC Bayern München,57000.0,1,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5336', u'goal_match_minute': u'54', u'goal_comment': None, u'goal_getter_name': u'Idrissou', u'goal_overtime': False, u'goal_id': u'1705', u'goal_getter_id': u'227', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5336', u'goal_match_minute': u'72', u'goal_comment': None, u'goal_getter_name': u'Abdessadki', u'goal_overtime': False, u'goal_id': u'1706', u'goal_getter_id': u'876', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5336', u'goal_match_minute': u'80', u'goal_comment': None, u'goal_getter_name': u'Schuster', u'goal_overtime': False, u'goal_id': u'1707', u'goal_getter_id': u'850', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'3'}]}",241,7. Spieltag,7,http://www.openligadb.de/images/teamicons/SC_Freiburg.gif,http://www.openligadb.de/images/teamicons/Bor_Moenchengladbach.gif,112,87,2009-10-05T14:58:22+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Freiburg', u'location_stadium': u'badenova Stadion', u'location_id': u'26'}",2009-09-27T15:30:00+00:00,2009-09-27T13:30:00+00:00,5336,True,"{u'match_result': [{u'points_team1': u'3', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",SC Freiburg,Borussia Mönchengladbach,24000.0,3,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5332', u'goal_match_minute': u'1', u'goal_comment': u'schnellstes Tor in dieser Saison', u'goal_getter_name': u'Ibisevic', u'goal_overtime': False, u'goal_id': u'1465', u'goal_getter_id': u'803', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5332', u'goal_match_minute': u'4', u'goal_comment': u'schnellstes Doppel der Bundesliga', u'goal_getter_name': u'Ibisevic', u'goal_overtime': False, u'goal_id': u'1466', u'goal_getter_id': u'803', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5332', u'goal_match_minute': u'21', u'goal_comment': u'zweitschnellstes Hattrick der Bundesliga', u'goal_getter_name': u'Ibisevic', u'goal_overtime': False, u'goal_id': u'1467', u'goal_getter_id': u'803', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'3'}, {u'goal_own_goal': False, u'goal_mach_id': u'5332', u'goal_match_minute': u'45', u'goal_comment': None, u'goal_getter_name': u'Raffael', u'goal_overtime': False, u'goal_id': u'1468', u'goal_getter_id': u'60', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'3'}, {u'goal_own_goal': False, u'goal_mach_id': u'5332', u'goal_match_minute': u'58', u'goal_comment': None, u'goal_getter_name': u'Obasi', u'goal_overtime': False, u'goal_id': u'1469', u'goal_getter_id': u'117', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'4'}, {u'goal_own_goal': False, u'goal_mach_id': u'5332', u'goal_match_minute': u'63', u'goal_comment': None, u'goal_getter_name': u'Eduardo', u'goal_overtime': False, u'goal_id': u'1470', u'goal_getter_id': u'233', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'5'}]}",241,7. Spieltag,7,http://www.openligadb.de/images/teamicons/TSG_Hoffenheim.gif,http://www.openligadb.de/images/teamicons/Hertha_BSC.gif,123,54,2009-09-28T20:33:09+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Sinsheim', u'location_stadium': u'Rhein Neckar Arena', u'location_id': u'24'}",2009-09-27T17:30:00+00:00,2009-09-27T15:30:00+00:00,5332,True,"{u'match_result': [{u'points_team1': u'5', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'3', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",TSG 1899 Hoffenheim,Hertha BSC,29600.0,5,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5341', u'goal_match_minute': u'66', u'goal_comment': None, u'goal_getter_name': u'Asamoah', u'goal_overtime': False, u'goal_id': u'1665', u'goal_getter_id': u'864', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5341', u'goal_match_minute': u'90', u'goal_comment': None, u'goal_getter_name': u'Farfan', u'goal_overtime': False, u'goal_id': u'1666', u'goal_getter_id': u'256', u'goal_penalty': True, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}]}",242,8. Spieltag,8,http://www.openligadb.de/images/teamicons/FC_Schalke_04.gif,http://www.openligadb.de/images/teamicons/Eintracht_Frankfurt.gif,9,91,2009-10-04T17:10:46+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Gelsenkirchen', u'location_stadium': u'Veltins Arena', u'location_id': u'33'}",2009-10-02T20:30:00+00:00,2009-10-02T18:30:00+00:00,5341,True,"{u'match_result': [{u'points_team1': u'2', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",FC Schalke 04,Eintracht Frankfurt,61673.0,2,0,W. Europe Standard Time
,242,8. Spieltag,8,http://www.openligadb.de/images/teamicons/Bayern_Muenchen.gif,http://www.openligadb.de/images/teamicons/1_FC_Koeln.gif,40,65,2009-10-03T20:21:53+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'M\xfcnchen', u'location_stadium': u'Allianz Arena', u'location_id': u'34'}",2009-10-03T15:30:00+00:00,2009-10-03T13:30:00+00:00,5338,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",FC Bayern München,1. FC Köln,69000.0,0,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5342', u'goal_match_minute': u'2', u'goal_comment': None, u'goal_getter_name': u'Kroos', u'goal_overtime': False, u'goal_id': u'1622', u'goal_getter_id': u'851', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5342', u'goal_match_minute': u'28', u'goal_comment': None, u'goal_getter_name': u'Rolfes', u'goal_overtime': False, u'goal_id': u'1623', u'goal_getter_id': u'511', u'goal_penalty': True, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5342', u'goal_match_minute': u'34', u'goal_comment': None, u'goal_getter_name': u'Derdiyok', u'goal_overtime': False, u'goal_id': u'1624', u'goal_getter_id': u'68', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'3'}, {u'goal_own_goal': False, u'goal_mach_id': u'5342', u'goal_match_minute': u'68', u'goal_comment': None, u'goal_getter_name': u'Kie\xdfling', u'goal_overtime': False, u'goal_id': u'1625', u'goal_getter_id': u'114', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'4'}]}",242,8. Spieltag,8,http://www.openligadb.de/images/teamicons/Bayer_Leverkusen.gif,http://www.openligadb.de/images/teamicons/1_FC_Nuernberg.gif,6,79,2009-10-03T20:20:17+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Leverkusen', u'location_stadium': u'BayArena', u'location_id': u'28'}",2009-10-03T15:30:00+00:00,2009-10-03T13:30:00+00:00,5342,True,"{u'match_result': [{u'points_team1': u'4', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'3', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",Bayer 04 Leverkusen,1. FC Nürnberg,26785.0,4,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5343', u'goal_match_minute': u'7', u'goal_comment': None, u'goal_getter_name': u'Sofian Chahed', u'goal_overtime': False, u'goal_id': u'1615', u'goal_getter_id': u'945', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5343', u'goal_match_minute': u'10', u'goal_comment': None, u'goal_getter_name': u'Bruggink', u'goal_overtime': False, u'goal_id': u'1616', u'goal_getter_id': u'848', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5343', u'goal_match_minute': u'35', u'goal_comment': None, u'goal_getter_name': u'Banovic', u'goal_overtime': False, u'goal_id': u'1617', u'goal_getter_id': u'717', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5343', u'goal_match_minute': u'45', u'goal_comment': None, u'goal_getter_name': u'Haggui', u'goal_overtime': False, u'goal_id': u'1618', u'goal_getter_id': u'849', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'3'}, {u'goal_own_goal': False, u'goal_mach_id': u'5343', u'goal_match_minute': u'82', u'goal_comment': None, u'goal_getter_name': u'Schuster', u'goal_overtime': False, u'goal_id': u'1619', u'goal_getter_id': u'850', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'3'}, {u'goal_own_goal': False, u'goal_mach_id': u'5343', u'goal_match_minute': u'85', u'goal_comment': None, u'goal_getter_name': u'Ya Konan', u'goal_overtime': False, u'goal_id': u'1620', u'goal_getter_id': u'654', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'4'}, {u'goal_own_goal': False, u'goal_mach_id': u'5343', u'goal_match_minute': u'90', u'goal_comment': None, u'goal_getter_name': u'Pinto', u'goal_overtime': False, u'goal_id': u'1626', u'goal_getter_id': u'30', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'5'}]}",242,8. Spieltag,8,http://www.openligadb.de/images/teamicons/Hannover_96.gif,http://www.openligadb.de/images/teamicons/SC_Freiburg.gif,55,112,2009-10-03T20:17:13+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Hannover', u'location_stadium': u'AWD Arena', u'location_id': u'29'}",2009-10-03T15:30:00+00:00,2009-10-03T13:30:00+00:00,5343,True,"{u'match_result': [{u'points_team1': u'5', u'points_team2': u'2', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'3', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",Hannover 96,SC Freiburg,28412.0,5,2,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5344', u'goal_match_minute': u'53', u'goal_comment': None, u'goal_getter_name': u'Hashemian', u'goal_overtime': False, u'goal_id': u'1667', u'goal_getter_id': u'865', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5344', u'goal_match_minute': u'75', u'goal_comment': None, u'goal_getter_name': u'Martins', u'goal_overtime': False, u'goal_id': u'1668', u'goal_getter_id': u'216', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}]}",242,8. Spieltag,8,http://www.openligadb.de/images/teamicons/VfL_Bochum.gif,http://www.openligadb.de/images/teamicons/VfL_Wolfsburg.gif,129,131,2009-10-04T17:20:12+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Bochum', u'location_stadium': u'rewirpower Stadion', u'location_id': u'25'}",2009-10-03T15:30:00+00:00,2009-10-03T13:30:00+00:00,5344,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",VfL Bochum,VfL Wolfsburg,21710.0,1,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'5346', u'goal_match_minute': u'6', u'goal_comment': None, u'goal_getter_name': u'Ivanschitz', u'goal_overtime': False, u'goal_id': u'1669', u'goal_getter_id': u'277', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'5346', u'goal_match_minute': u'11', u'goal_comment': None, u'goal_getter_name': u'Bance', u'goal_overtime': False, u'goal_id': u'1670', u'goal_getter_id': u'219', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'5346', u'goal_match_minute': u'87', u'goal_comment': None, u'goal_getter_name': u'Ibertsberger', u'goal_overtime': False, u'goal_id': u'1671', u'goal_getter_id': u'866', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'2'}]}",242,8. Spieltag,8,http://www.openligadb.de/images/teamicons/1_FSV_Mainz_05.gif,http://www.openligadb.de/images/teamicons/TSG_Hoffenheim.gif,81,123,2009-10-04T17:13:55+00:00,71,1. Fussball-Bundesliga 2009/2010,2009,bl1,"{u'location_city': u'Mainz', u'location_stadium': u'Bruchwegstadion', u'location_id': u'23'}",2009-10-03T15:30:00+00:00,2009-10-03T13:30:00+00:00,5346,True,"{u'match_result': [{u'points_team1': u'2', u'points_team2': u'1', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'2', u'points_team2': u'0', u'result_type_name': u'undefined', u'result_type_id': u'-1', u'result_name': u'Halbzeitergebnis', u'result_order_id': u'2'}]}",1. FSV Mainz 05,TSG 1899 Hoffenheim,20300.0,2,1,W. Europe Standard Time
